,robot,Name_C,SNR_C,SUB,P_name,Curr_A1_LQ,Curr_A2_LQ,Curr_A3_LQ,Curr_A4_LQ,Curr_A5_LQ,Curr_A6_LQ,Curr_E1_LQ,Curr_A1_HQ,Curr_A2_HQ,Curr_A3_HQ,Curr_A4_HQ,Curr_A5_HQ,Curr_A6_HQ,Curr_E1_HQ,size,QH1,QL1,QH2,QL2,QH3,QL3,QH4,QL4,QH5,QL5,QH6,QL6,QH7,QL7
54,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,148,/R1/DAI_STUDWELD_MAIN.SRC,XLHP025,-6.65998459,-30.667305,-0.152587891,-2.16007233,-6.21509552,-17.0497894,0.0,23.9768028,-4.64916229,3.50999832,16.0236359,11.7235184,-3.11470032,0.0,7,23.8768028,6.55998459,0.0,30.567304999999998,3.4099983199999997,0.052587891,15.923635899999999,2.06007233,11.6235184,6.115095520000001,0.0,16.9497894,0.0,0.0
55,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,158,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-7.82299042,-11.7850304,6.47926331,-1.12533569,-7.92694092,-11.7836,0.0,23.1399536,25.1569748,18.6591148,12.7754211,2.76756287,5.15842438,0.0,6,23.039953599999997,7.72299042,25.0569748,11.6850304,18.5591148,0.0,12.675421100000001,1.02533569,2.66756287,7.82694092,5.05842438,11.6836,0.0,0.0
56,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,183,/R1/DAI_STUDWELD_MAIN.SRC,XLHP035,-13.3395195,8.08429718,11.7282867,-18.0206299,-10.184288,17.0125961,0.0,-4.0678978,19.1273689,14.8653984,-9.43851471,-3.97491455,37.9085541,0.0,10,0.0,13.2395195,19.0273689,0.0,14.7653984,0.0,0.0,17.920629899999998,0.0,10.084288,37.8085541,0.0,0.0,0.0
57,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,194,/R1/DAI_STUDWELD_MAIN.SRC,XLHP040,-4.47940826,-12.9857063,-2.99215317,-12.4263763,-12.9575729,5.64193726,0.0,11.3387108,5.85842133,11.4898682,-1.90258026,-4.84752655,24.0240097,0.0,22,11.2387108,4.37940826,5.75842133,12.8857063,11.3898682,2.89215317,0.0,12.3263763,0.0,12.857572900000001,23.9240097,0.0,0.0,0.0
58,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,194,/R1/DAI_STUDWELD_MAIN.SRC,XLHP040,-4.47940826,-12.9857063,-2.99215317,-12.4263763,-12.9575729,5.64193726,0.0,11.3387108,5.85842133,11.4898682,-1.90258026,-4.84752655,24.0240097,0.0,22,11.2387108,4.37940826,5.75842133,12.8857063,11.3898682,2.89215317,0.0,12.3263763,0.0,12.857572900000001,23.9240097,0.0,0.0,0.0
59,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,204,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-26.4163017,-2.81572342,5.84507,-6.58321381,-8.45813751,-20.1244354,0.0,23.9028931,0.343799591,13.0982399,16.1561966,5.02681732,13.9951706,0.0,18,23.8028931,26.3163017,0.243799591,2.7157234199999998,12.9982399,0.0,16.0561966,6.4832138100000005,4.9268173200000005,8.35813751,13.8951706,20.024435399999998,0.0,0.0
60,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,245,,XLHP050,8.49866867,27.5235176,8.71086121,24.5361328,-6.41727448,-32.4172974,0.0,21.4924812,30.1890373,10.5023384,36.7174149,-4.55284119,-18.6138153,0.0,5,21.3924812,0.0,30.089037299999998,0.0,10.4023384,0.0,36.6174149,0.0,0.0,6.31727448,0.0,32.3172974,0.0,0.0
61,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,256,,XLHP051,-4.1179657,9.41991806,-0.523090363,1.77001953,-9.33456421,-32.1369171,0.0,11.3868713,29.3779373,9.63068,35.3679657,-2.20012665,-17.1537399,0.0,44,11.2868713,4.0179657,29.277937299999998,0.0,9.53068,0.423090363,35.2679657,0.0,0.0,9.23456421,0.0,32.0369171,0.0,0.0
62,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,256,,XLHP051,-4.1179657,9.41991806,-0.523090363,1.77001953,-9.33456421,-32.1369171,0.0,11.3868713,29.3779373,9.63068,35.3679657,-2.20012665,-17.1537399,0.0,44,11.2868713,4.0179657,29.277937299999998,0.0,9.53068,0.423090363,35.2679657,0.0,0.0,9.23456421,0.0,32.0369171,0.0,0.0
63,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,263,,XHOME,-34.4605446,-9.83858109,-1.20925903,-7.02857971,-0.133514404,-6.46400452,0.0,31.1584473,10.3311539,13.5116577,3.34739685,2.11048126,7.13062286,0.0,19,31.058447299999997,34.3605446,10.2311539,9.73858109,13.411657700000001,1.1092590299999998,3.24739685,6.92857971,2.0104812599999997,0.033514404,7.03062286,6.36400452,0.0,0.0
64,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,263,,XHOME,-34.4605446,-9.83858109,-1.20925903,-7.02857971,-0.133514404,-6.46400452,0.0,31.1584473,10.3311539,13.5116577,3.34739685,2.11048126,7.13062286,0.0,19,31.058447299999997,34.3605446,10.2311539,9.73858109,13.411657700000001,1.1092590299999998,3.24739685,6.92857971,2.0104812599999997,0.033514404,7.03062286,6.36400452,0.0,0.0
65,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,37,,XHOME,-0.525474548,-12.2756958,6.84976578,-1.00421906,0.667572,-11.1131668,0.0,5.55706024,12.8817558,15.378952,16.0007477,8.45241547,0.484466553,0.0,12,5.457060240000001,0.42547454800000006,12.781755800000001,12.1756958,15.278952,0.0,15.900747700000002,0.9042190600000001,8.35241547,0.0,0.384466553,11.0131668,0.0,0.0
66,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,37,,XHOME,-0.525474548,-12.2756958,6.84976578,-1.00421906,0.667572,-11.1131668,0.0,5.55706024,12.8817558,15.378952,16.0007477,8.45241547,0.484466553,0.0,12,5.457060240000001,0.42547454800000006,12.781755800000001,12.1756958,15.278952,0.0,15.900747700000002,0.9042190600000001,8.35241547,0.0,0.384466553,11.0131668,0.0,0.0
67,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,63,/R1/dai_studweld.SRC,,-0.5402565,11.2285614,6.76441193,-0.918388367,0.789642334,-0.945091248,0.0,-0.370502472,13.0963326,7.01093674,0.631332397,1.59931183,0.509262085,0.0,3,0.0,0.44025650000000005,12.9963326,0.0,6.91093674,0.0,0.531332397,0.8183883670000001,1.49931183,0.0,0.40926208500000005,0.845091248,0.0,0.0
68,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,79,/R1/DAI_STUDWELD_MAIN.SRC,XLHP005,3.15666199,-30.2453041,8.99410248,3.7317276,2.60162354,-29.9863815,0.0,9.6373558,-2.07042694,17.0884132,33.4043503,15.4800415,-2.79045105,0.0,11,9.5373558,0.0,0.0,30.145304099999997,16.9884132,0.0,33.304350299999996,0.0,15.3800415,0.0,0.0,29.8863815,0.0,0.0
69,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,90,/R1/DAI_STUDWELD_MAIN.SRC,XLHP010,0.447273254,-31.621933,11.496067,-36.5552902,-5.90515137,-17.8537369,0.0,14.5435333,10.7069016,29.2878151,16.0427094,8.99124146,32.5584412,0.0,39,14.4435333,0.0,10.6069016,31.521932999999997,29.187815099999998,0.0,15.9427094,36.4552902,8.89124146,5.80515137,32.458441199999996,17.7537369,0.0,0.0
70,AS33_020RB_400,/R1/SDB_020R4_020_V178_01.SRC,90,/R1/DAI_STUDWELD_MAIN.SRC,XLHP010,0.447273254,-31.621933,11.496067,-36.5552902,-5.90515137,-17.8537369,0.0,14.5435333,10.7069016,29.2878151,16.0427094,8.99124146,32.5584412,0.0,39,14.4435333,0.0,10.6069016,31.521932999999997,29.187815099999998,0.0,15.9427094,36.4552902,8.89124146,5.80515137,32.458441199999996,17.7537369,0.0,0.0
71,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,123,,XLHP015,-5.56373596,29.1204453,-21.8791962,21.229744,5.027771,-22.8834152,0.0,-5.56373596,29.1204453,-21.8791962,21.229744,5.027771,-22.8834152,0.0,1,0.0,5.46373596,29.0204453,0.0,0.0,21.779196199999998,21.129744,0.0,4.927771000000001,0.0,0.0,22.7834152,0.0,0.0
72,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,123,,XLHP015,-5.56373596,29.1204453,-21.8791962,21.229744,5.027771,-22.8834152,0.0,-5.56373596,29.1204453,-21.8791962,21.229744,5.027771,-22.8834152,0.0,1,0.0,5.46373596,29.0204453,0.0,0.0,21.779196199999998,21.129744,0.0,4.927771000000001,0.0,0.0,22.7834152,0.0,0.0
73,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,137,,XHOME,-8.72993469,-39.011,-1.52635574,-5.49888611,-10.8308792,-17.873764,0.0,7.21216202,34.2402458,10.474205,14.9450302,15.7117844,3.88622284,0.0,4,7.11216202,8.62993469,34.140245799999995,38.911,10.374205,1.42635574,14.8450302,5.39888611,15.611784400000001,10.7308792,3.7862228399999998,17.773764,0.0,0.0
74,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,137,,XHOME,-8.72993469,-39.011,-1.52635574,-5.49888611,-10.8308792,-17.873764,0.0,7.21216202,34.2402458,10.474205,14.9450302,15.7117844,3.88622284,0.0,4,7.11216202,8.62993469,34.140245799999995,38.911,10.374205,1.42635574,14.8450302,5.39888611,15.611784400000001,10.7308792,3.7862228399999998,17.773764,0.0,0.0
75,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,36,,XHOME,-0.44965744,11.7459297,7.18688965,-0.774383545,0.716209412,-0.696182251,0.0,-0.41437149,12.0940208,11.487484,0.973701477,0.811576843,-0.539779663,0.0,2,0.0,0.34965744,11.9940208,0.0,11.387484,0.0,0.873701477,0.674383545,0.711576843,0.0,0.0,0.596182251,0.0,0.0
76,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,36,,XHOME,-0.44965744,11.7459297,7.18688965,-0.774383545,0.716209412,-0.696182251,0.0,-0.41437149,12.0940208,11.487484,0.973701477,0.811576843,-0.539779663,0.0,2,0.0,0.34965744,11.9940208,0.0,11.387484,0.0,0.873701477,0.674383545,0.711576843,0.0,0.0,0.596182251,0.0,0.0
77,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,74,/R1/DAI_STUDWELD_MAIN.SRC,XLHP005,11.071682,-35.2916718,18.3238983,-11.6052628,22.4990845,13.1816864,0.0,11.6682053,-33.0023766,18.8746452,-11.5509033,23.0255127,13.4058,0.0,2,11.5682053,0.0,0.0,35.1916718,18.7746452,0.0,0.0,11.5052628,22.9255127,0.0,13.3058,0.0,0.0,0.0
78,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,74,/R1/DAI_STUDWELD_MAIN.SRC,XLHP005,11.071682,-35.2916718,18.3238983,-11.6052628,22.4990845,13.1816864,0.0,11.6682053,-33.0023766,18.8746452,-11.5509033,23.0255127,13.4058,0.0,2,11.5682053,0.0,0.0,35.1916718,18.7746452,0.0,0.0,11.5052628,22.9255127,0.0,13.3058,0.0,0.0,0.0
79,AS33_020RB_400,/R1/SDB_020R4_020_X244_01.SRC,95,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-3.469944,6.64997101,13.9575,-5.27954102,0.212669373,-0.383377075,0.0,-3.469944,6.64997101,13.9575,-5.27954102,0.212669373,-0.383377075,0.0,1,0.0,3.369944,6.54997101,0.0,13.8575,0.0,0.0,5.17954102,0.11266937299999999,0.0,0.0,0.283377075,0.0,0.0
80,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,105,/R1/DAI_STUDWELD_MAIN.SRC,XLHP030,-2.78615952,-54.5835495,-10.9667778,7.69996643,1.31416321,-17.7516937,0.0,13.2055283,11.0888481,15.8920288,12.3176575,10.9395981,-8.32462311,0.0,2,13.1055283,2.68615952,10.9888481,54.483549499999995,15.7920288,10.8667778,12.2176575,0.0,10.8395981,0.0,0.0,17.6516937,0.0,0.0
81,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,115,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-2.45952606,0.623703,8.15200806,-0.541687,0.846862793,-0.0705719,0.0,-0.779628754,15.7966614,14.7705078,2.39944458,2.46524811,3.51524353,0.0,2,0.0,2.35952606,15.6966614,0.0,14.670507800000001,0.0,2.29944458,0.44168700000000005,2.36524811,0.0,3.4152435299999997,0.0,0.0,0.0
82,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,132,/R1/DAI_STUDWELD_MAIN.SRC,XLHP040,-10.4866028,17.2696114,14.8863792,-19.9260712,-10.4227066,38.7449265,0.0,-10.4866028,17.2696114,14.8863792,-19.9260712,-10.4227066,38.7449265,0.0,1,0.0,10.3866028,17.169611399999997,0.0,14.7863792,0.0,0.0,19.826071199999998,0.0,10.3227066,38.6449265,0.0,0.0,0.0
83,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,139,/R1/DAI_STUDWELD_MAIN.SRC,XLHP045,-3.00312042,-12.5193596,-2.48193741,-13.1721497,-13.1444931,21.7494965,0.0,10.3268623,6.08348846,10.5514526,-10.3712082,-6.54506683,24.3864059,0.0,5,10.2268623,2.90312042,5.98348846,12.4193596,10.4514526,2.38193741,0.0,13.0721497,0.0,13.0444931,24.2864059,0.0,0.0,0.0
84,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,139,/R1/DAI_STUDWELD_MAIN.SRC,XLHP045,-3.00312042,-12.5193596,-2.48193741,-13.1721497,-13.1444931,21.7494965,0.0,10.3268623,6.08348846,10.5514526,-10.3712082,-6.54506683,24.3864059,0.0,5,10.2268623,2.90312042,5.98348846,12.4193596,10.4514526,2.38193741,0.0,13.0721497,0.0,13.0444931,24.2864059,0.0,0.0,0.0
85,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,162,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,1.34420395,-6.46019,5.85603714,-3.30352783,-2.32219696,1.17111206,0.0,2.16150284,-0.726223,13.9026642,-3.10421,-2.01511383,1.20353699,0.0,2,2.0615028399999997,0.0,0.0,6.36019,13.8026642,0.0,0.0,3.20352783,0.0,2.2221969599999998,1.1035369899999998,0.0,0.0,0.0
86,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,172,,XLHP055,-17.7755356,-6.16312027,15.8886909,-7.81917572,-0.247955322,5.79929352,0.0,-17.7755356,-6.16312027,15.8886909,-7.81917572,-0.247955322,5.79929352,0.0,1,0.0,17.6755356,0.0,6.063120270000001,15.7886909,0.0,0.0,7.71917572,0.0,0.147955322,5.69929352,0.0,0.0,0.0
87,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,182,,XLHP060,-10.5390549,6.90126419,15.5243874,13.1397247,9.38892365,-40.0562286,0.0,-3.12995911,10.4250908,17.7569389,22.4132538,17.4436569,-22.154808,0.0,3,0.0,10.4390549,10.3250908,0.0,17.6569389,0.0,22.3132538,0.0,17.3436569,0.0,0.0,39.956228599999996,0.0,0.0
88,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,182,,XLHP060,-10.5390549,6.90126419,15.5243874,13.1397247,9.38892365,-40.0562286,0.0,-3.12995911,10.4250908,17.7569389,22.4132538,17.4436569,-22.154808,0.0,3,0.0,10.4390549,10.3250908,0.0,17.6569389,0.0,22.3132538,0.0,17.3436569,0.0,0.0,39.956228599999996,0.0,0.0
89,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,189,,XLHP065,-4.28152084,5.0330162,12.401104,11.2218857,-3.5572052,-25.1188278,0.0,2.37369537,21.8596458,17.5976753,20.2798843,6.71958923,-23.3945847,0.0,3,2.27369537,4.18152084,21.759645799999998,0.0,17.497675299999997,0.0,20.179884299999998,0.0,6.619589230000001,3.4572051999999998,0.0,25.018827799999997,0.0,0.0
90,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,189,,XLHP065,-4.28152084,5.0330162,12.401104,11.2218857,-3.5572052,-25.1188278,0.0,2.37369537,21.8596458,17.5976753,20.2798843,6.71958923,-23.3945847,0.0,3,2.27369537,4.18152084,21.759645799999998,0.0,17.497675299999997,0.0,20.179884299999998,0.0,6.619589230000001,3.4572051999999998,0.0,25.018827799999997,0.0,0.0
91,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,196,,XHOME,-28.3350945,-7.96318054,-28.5429955,-8.83865356,-11.6691589,-25.7129669,0.0,3.282547,34.9392891,10.3368759,16.3240433,-0.0810623169,-9.25922394,0.0,5,3.182547,28.2350945,34.8392891,7.86318054,10.236875900000001,28.4429955,16.224043299999998,8.73865356,0.0,11.5691589,0.0,25.6129669,0.0,0.0
92,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,196,,XHOME,-28.3350945,-7.96318054,-28.5429955,-8.83865356,-11.6691589,-25.7129669,0.0,3.282547,34.9392891,10.3368759,16.3240433,-0.0810623169,-9.25922394,0.0,5,3.182547,28.2350945,34.8392891,7.86318054,10.236875900000001,28.4429955,16.224043299999998,8.73865356,0.0,11.5691589,0.0,25.6129669,0.0,0.0
93,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,37,,XHOME,-0.531196594,12.1073723,7.18688965,0.072479248,0.681877136,-0.875473,0.0,-0.49829483,12.2232437,7.61842728,0.961303711,0.712394714,-0.714302063,0.0,2,0.0,0.431196594,12.1232437,0.0,7.51842728,0.0,0.861303711,0.0,0.612394714,0.0,0.0,0.775473,0.0,0.0
94,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,37,,XHOME,-0.531196594,12.1073723,7.18688965,0.072479248,0.681877136,-0.875473,0.0,-0.49829483,12.2232437,7.61842728,0.961303711,0.712394714,-0.714302063,0.0,2,0.0,0.431196594,12.1232437,0.0,7.51842728,0.0,0.861303711,0.0,0.612394714,0.0,0.0,0.775473,0.0,0.0
95,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,40,,,-0.409126282,0.0157356262,-0.0629425049,-0.00667572,-0.00476837158,-0.690460205,0.0,0.0133514404,11.8579865,7.44962692,0.323295593,1.58405304,-0.0247955322,0.0,10,0.0,0.30912628200000003,11.757986500000001,0.0,7.34962692,0.0,0.223295593,0.0,1.4840530399999998,0.0,0.0,0.5904602050000001,0.0,0.0
96,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,57,,XLHP005,6.69384,-39.9522781,23.3521461,-17.7125931,8.56399536,4.61483,0.0,16.3416862,-9.52196121,33.2369804,-5.84411621,25.935173,24.0020752,0.0,3,16.2416862,0.0,0.0,39.8522781,33.1369804,0.0,0.0,17.612593099999998,25.835172999999998,0.0,23.9020752,0.0,0.0,0.0
97,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,71,/R1/DAI_STUDWELD_MAIN.SRC,XLHP015,-3.17764282,-26.0767937,0.111579895,-6.57081604,0.324249268,-25.5689621,0.0,2.11906433,28.1791687,16.8852806,29.0622711,5.03826141,7.62462616,0.0,3,2.01906433,3.07764282,28.0791687,25.976793699999998,16.7852806,0.0,28.9622711,6.470816040000001,4.93826141,0.0,7.52462616,25.4689621,0.0,0.0
98,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,71,/R1/DAI_STUDWELD_MAIN.SRC,XLHP015,-3.17764282,-26.0767937,0.111579895,-6.57081604,0.324249268,-25.5689621,0.0,2.11906433,28.1791687,16.8852806,29.0622711,5.03826141,7.62462616,0.0,3,2.01906433,3.07764282,28.0791687,25.976793699999998,16.7852806,0.0,28.9622711,6.470816040000001,4.93826141,0.0,7.52462616,25.4689621,0.0,0.0
99,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,81,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-3.81231308,-1.11818314,8.05807114,-12.0372772,0.782966614,-1.93977356,0.0,0.835895538,23.0307579,20.8673477,5.60092926,2.65216827,9.28592682,0.0,4,0.7358955380000001,3.71231308,22.9307579,1.0181831399999999,20.7673477,0.0,5.50092926,11.9372772,2.55216827,0.0,9.18592682,1.8397735599999998,0.0,0.0
100,AS33_020RB_400,/R1/SDB_020R4_020_X248_01.SRC,98,/R1/DAI_STUDWELD_MAIN.SRC,XLHP025,-10.1776123,31.4836502,-39.1769409,10.6468201,16.1714554,-30.1589966,0.0,-8.08048248,33.1625938,-30.33638,20.2407837,18.7768936,-11.0120773,0.0,2,0.0,10.0776123,33.0625938,0.0,0.0,39.0769409,20.1407837,0.0,18.6768936,0.0,0.0,30.058996599999997,0.0,0.0
101,AS33_020RB_400,/R1/maintenance.SRC,30,/R1/dai_ctrl_library.SRC,XGUEBERGABE5A,-6.31475449,11.054039,10.55336,-0.939369202,1.38664246,-0.309944153,0.0,3.36122513,11.3520622,11.0487938,-0.710487366,1.83582306,0.400543213,0.0,2,3.2612251299999997,6.214754490000001,11.252062200000001,0.0,10.9487938,0.0,0.0,0.839369202,1.73582306,0.0,0.300543213,0.209944153,0.0,0.0
102,AS33_020RB_400,/R1/maintenance.SRC,30,/R1/dai_ctrl_library.SRC,XGUEBERGABE5A,-6.31475449,11.054039,10.55336,-0.939369202,1.38664246,-0.309944153,0.0,3.36122513,11.3520622,11.0487938,-0.710487366,1.83582306,0.400543213,0.0,2,3.2612251299999997,6.214754490000001,11.252062200000001,0.0,10.9487938,0.0,0.0,0.839369202,1.73582306,0.0,0.300543213,0.209944153,0.0,0.0
103,AS33_020RB_400,/R1/maintenance.SRC,44,,XLM005,-51.0149,-32.3038101,-18.7330246,-1.22451782,5.43880463,0.651359558,0.0,-51.0149,-32.3038101,-18.7330246,-1.22451782,5.43880463,0.651359558,0.0,1,0.0,50.914899999999996,0.0,32.2038101,0.0,18.6330246,0.0,1.12451782,5.33880463,0.0,0.551359558,0.0,0.0,0.0
104,AS33_020RB_400,/R1/maintenance.SRC,44,,XLM005,-51.0149,-32.3038101,-18.7330246,-1.22451782,5.43880463,0.651359558,0.0,-51.0149,-32.3038101,-18.7330246,-1.22451782,5.43880463,0.651359558,0.0,1,0.0,50.914899999999996,0.0,32.2038101,0.0,18.6330246,0.0,1.12451782,5.33880463,0.0,0.551359558,0.0,0.0,0.0
105,AS33_020RB_400,/R1/maintenance.SRC,68,/R1/BAS.SRC,XGUEBERGABE5A,-3.9358139,8.6016655,5.78069687,-0.860214233,-4.570961,-0.351905823,0.0,36.9777679,40.8430099,25.2637863,0.694274902,1.09481812,0.194549561,0.0,2,36.8777679,3.8358138999999998,40.7430099,0.0,25.163786299999998,0.0,0.594274902,0.760214233,0.99481812,4.470961,0.094549561,0.251905823,0.0,0.0
106,AS33_020RB_400,/R1/maintenance.SRC,68,/R1/BAS.SRC,XGUEBERGABE5A,-3.9358139,8.6016655,5.78069687,-0.860214233,-4.570961,-0.351905823,0.0,36.9777679,40.8430099,25.2637863,0.694274902,1.09481812,0.194549561,0.0,2,36.8777679,3.8358138999999998,40.7430099,0.0,25.163786299999998,0.0,0.594274902,0.760214233,0.99481812,4.470961,0.094549561,0.251905823,0.0,0.0
107,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,108,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-4.30440903,-43.3115959,-6.23226166,-15.7880783,-13.5707855,-0.54359436,0.0,0.96988678,30.3459167,28.9511681,11.6844177,29.9320221,0.287055969,0.0,118,0.0,0.0,0.06866450000000057,1.0380745000000005,1.1653900999999998,0.0,0.0,1.3694763000000005,2.306938200000001,0.0,0.0,0.0,0.0,0.0
108,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,118,,XP8,-2.77805328,-35.0527763,-4.61769104,-6.93416595,-28.5835266,-2.161026,0.0,9.87148285,55.5501,10.3602409,23.0388641,15.7880783,8.3656311,0.0,150,0.26845931999999983,0.0,2.5568024000000023,0.0,0.0,0.2813339200000007,1.918792700000001,0.0,0.0,2.3136139,1.0995864800000001,0.0,0.0,0.0
