,robot,Name_C,SNR_C,SUB,P_name,Curr_A1_LQ,Curr_A2_LQ,Curr_A3_LQ,Curr_A4_LQ,Curr_A5_LQ,Curr_A6_LQ,Curr_E1_LQ,Curr_A1_HQ,Curr_A2_HQ,Curr_A3_HQ,Curr_A4_HQ,Curr_A5_HQ,Curr_A6_HQ,Curr_E1_HQ,size,QH1,QL1,QH2,QL2,QH3,QL3,QH4,QL4,QH5,QL5,QH6,QL6,QH7,QL7
109,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,125,/R1/DAI_STUDWELD_MAIN.SRC,XLHP005,0.463962555,-10.0317,6.92510605,2.44045258,-14.2440796,-29.548645,0.0,10.7851028,4.56523895,21.7461586,33.197403,0.816345215,0.0829696655,0.0,199,0.35047530000000116,0.0,0.1568794200000001,0.3867148,0.6194115000000018,0.0,3.3903122000000003,0.0,0.496864319,1.3551711999999991,0.0,3.421783399999999,0.0,0.0
110,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,125,/R1/DAI_STUDWELD_MAIN.SRC,XLHP005,0.463962555,-10.0317,6.92510605,2.44045258,-14.2440796,-29.548645,0.0,10.7851028,4.56523895,21.7461586,33.197403,0.816345215,0.0829696655,0.0,199,0.35047530000000116,0.0,0.1568794200000001,0.3867148,0.6194115000000018,0.0,3.3903122000000003,0.0,0.496864319,1.3551711999999991,0.0,3.421783399999999,0.0,0.0
111,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,132,/R1/DAI_STUDWELD_MAIN.SRC,XLHP010,3.41510773,-41.4848328,10.3058815,-10.6754303,-6.24656677,-15.8996582,0.0,15.8643723,-1.96170807,33.8544846,13.0329132,24.5924,8.34751129,0.0,117,1.2660026999999996,0.0,0.0,2.067089099999997,2.4700165,0.0,3.29494476,0.0,1.4181141000000004,1.7642974800000006,0.0,3.666877699999999,0.0,0.0
112,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,132,/R1/DAI_STUDWELD_MAIN.SRC,XLHP010,3.41510773,-41.4848328,10.3058815,-10.6754303,-6.24656677,-15.8996582,0.0,15.8643723,-1.96170807,33.8544846,13.0329132,24.5924,8.34751129,0.0,117,1.2660026999999996,0.0,0.0,2.067089099999997,2.4700165,0.0,3.29494476,0.0,1.4181141000000004,1.7642974800000006,0.0,3.666877699999999,0.0,0.0
113,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,142,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-20.1835632,-6.81877136,-11.8746758,-13.9474869,-7.77626038,-15.9950256,0.0,5.44452667,38.6519432,11.1570358,16.8390274,6.10160828,9.32025909,0.0,89,0.4615783699999998,0.0,0.0,0.0,2.6240348499999993,0.0,0.8935927999999986,0.0,2.3193359399999998,0.0,0.0,1.3055801000000002,0.0,0.0
114,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,152,,XLHP015,-13.3471489,-0.745773315,-1.73282623,-21.4395523,-13.9856339,-0.144004822,0.0,-2.48575211,20.5545425,8.28647614,0.00190734863,0.370979309,16.5281296,0.0,12,0.0,0.0,1.2688635999999995,0.0,0.0,0.06532669000000002,0.0,0.0,0.04768371599999999,0.06294259999999952,0.6866454999999991,0.0,0.0,0.0
115,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,159,,XLHP016,-46.5779305,7.40861893,-11.1308098,-21.8343735,-29.2606354,-8.53824615,0.0,-3.83710861,28.8310051,0.430583954,9.18102264,-12.7897263,16.9467926,0.0,22,0.0,0.8897782000000021,1.7223357999999998,0.0,0.0,0.12874599999999958,0.0,0.307083200000001,0.0,1.2264252000000013,1.0251998999999987,0.0,0.0,0.0
116,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,159,,XLHP016,-46.5779305,7.40861893,-11.1308098,-21.8343735,-29.2606354,-8.53824615,0.0,-3.83710861,28.8310051,0.430583954,9.18102264,-12.7897263,16.9467926,0.0,22,0.0,0.8897782000000021,1.7223357999999998,0.0,0.0,0.12874599999999958,0.0,0.307083200000001,0.0,1.2264252000000013,1.0251998999999987,0.0,0.0,0.0
117,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,166,/R1/DAI_STUDWELD_MAIN.SRC,XP1,-43.3187485,-31.5070152,-13.1573677,-25.8026123,-26.2956619,-27.3237228,0.0,37.3044,21.645546,16.8800354,27.4906158,11.3916397,23.7197876,0.0,358,0.0,4.893779799999997,7.966041599999999,14.131069200000002,0.0,3.734111779999999,3.0536651,8.6679459,0.0,4.650115899999999,11.9590759,4.433631899999998,0.0,0.0
118,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,166,/R1/DAI_STUDWELD_MAIN.SRC,XP1,-43.3187485,-31.5070152,-13.1573677,-25.8026123,-26.2956619,-27.3237228,0.0,37.3044,21.645546,16.8800354,27.4906158,11.3916397,23.7197876,0.0,358,0.0,4.893779799999997,7.966041599999999,14.131069200000002,0.0,3.734111779999999,3.0536651,8.6679459,0.0,4.650115899999999,11.9590759,4.433631899999998,0.0,0.0
119,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,173,/R1/DAI_STUDWELD_MAIN.SRC,XP2,0.270843506,-32.1574211,-13.2470131,-26.9489288,-3.57055664,-9.80854,0.0,3.20959091,21.2607384,21.1749077,11.3534927,-0.694274902,26.2174606,0.0,126,0.0,0.0,0.11110310000000112,0.0,0.0,1.0685921,0.0,2.5787353000000017,0.0,0.0,4.0006637000000005,0.0,0.0,0.0
120,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,173,/R1/DAI_STUDWELD_MAIN.SRC,XP2,0.270843506,-32.1574211,-13.2470131,-26.9489288,-3.57055664,-9.80854,0.0,3.20959091,21.2607384,21.1749077,11.3534927,-0.694274902,26.2174606,0.0,126,0.0,0.0,0.11110310000000112,0.0,0.0,1.0685921,0.0,2.5787353000000017,0.0,0.0,4.0006637000000005,0.0,0.0,0.0
121,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,183,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-22.7608681,-25.1111984,-2.1944046,-9.71698761,-10.5724335,-5.17845154,0.0,24.7430801,16.1600113,14.2765045,3.14235687,1.81388855,2.22873688,0.0,97,0.2784729000000006,0.0,0.7328987000000016,0.0,0.5097389000000003,0.07486342999999973,0.0,0.2651214599999996,0.0,0.9956360100000001,0.0,0.5083084100000006,0.0,0.0
122,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,193,/R1/DAI_STUDWELD_MAIN.SRC,XLHP020,-18.4721947,-4.24814224,5.25856,-32.9446793,-10.5543137,-14.7972107,0.0,9.87815857,12.3333931,18.8550949,17.8718567,2.10952759,30.4498672,0.0,254,0.0,1.368999500000001,1.8486977000000007,0.0,0.0,0.0,0.0,3.882408199999997,0.7791519199999999,1.073837319999999,5.046844400000001,2.2554398000000013,0.0,0.0
123,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,200,/R1/DAI_STUDWELD_MAIN.SRC,XLHP025,0.681400299,-59.5231056,5.31005859,1.59358978,-9.93537903,-10.0393295,0.0,23.314476,0.11920929,8.62026215,3.83281708,-1.03759766,0.270843506,0.0,56,1.1072159,0.0,0.0972747807,0.08821490000000409,0.0,0.0,0.0,0.0,0.0,1.0700225799999998,0.0,1.2779235599999996,0.0,0.0
124,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,200,/R1/DAI_STUDWELD_MAIN.SRC,XLHP025,0.681400299,-59.5231056,5.31005859,1.59358978,-9.93537903,-10.0393295,0.0,23.314476,0.11920929,8.62026215,3.83281708,-1.03759766,0.270843506,0.0,56,1.1072159,0.0,0.0972747807,0.08821490000000409,0.0,0.0,0.0,0.0,0.0,1.0700225799999998,0.0,1.2779235599999996,0.0,0.0
125,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,210,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-17.1437263,-48.4266281,1.93119049,1.9865036,-10.0421906,-10.0908279,0.0,18.8360214,35.1724625,21.2883949,6.82449341,1.45435333,3.22723389,0.0,83,0.420570399999999,0.0,0.0,0.0,0.29039380000000037,0.0,0.1363754299999993,0.0,0.0,1.6889572600000005,0.0,2.2354125600000003,0.0,0.0
126,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,220,,XLHP030,-8.91161,7.33089447,-4.16708,-3.17001343,-1.40380859,-0.629425049,0.0,-1.74188614,28.4943581,6.12878799,0.624656677,1.11961365,-0.0505447388,0.0,21,0.0,0.07200276000000017,1.3389580999999993,0.0,0.0,0.3485680400000004,0.0,0.2746582100000001,0.03910064999999996,0.0,0.0,0.0,0.0,0.0
127,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,227,/R1/dai_ctrl_library.SRC,XLHP035,-14.1291618,-5.76639175,-26.406765,-7.76100159,0.838279724,-0.14591217,0.0,2.00986862,48.8519669,11.033535,1.49154663,23.6301422,18.3429718,0.0,40,1.9098686200000001,0.0,2.4633407999999974,5.666391750000001,10.933535000000001,2.561569200000001,0.31948090000000007,4.68540192,2.6550293000000025,0.0,12.74204254,0.0,0.0,0.0
128,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,227,/R1/dai_ctrl_library.SRC,XLHP035,-14.1291618,-5.76639175,-26.406765,-7.76100159,0.838279724,-0.14591217,0.0,2.00986862,48.8519669,11.033535,1.49154663,23.6301422,18.3429718,0.0,40,1.9098686200000001,0.0,2.4633407999999974,5.666391750000001,10.933535000000001,2.561569200000001,0.31948090000000007,4.68540192,2.6550293000000025,0.0,12.74204254,0.0,0.0,0.0
129,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,234,/R1/dai_ctrl_library.SRC,XLHP036,-10.5929375,-33.1821442,-25.1078606,-14.2335892,-9.15241241,4.73403931,0.0,5.18608093,39.2689705,31.7821503,1.20067596,23.2925415,31.7401886,0.0,81,0.0,1.470088989999999,5.864143400000003,0.0,0.0,2.486228999999998,0.0,1.3704300000000007,1.8997191999999998,0.0,2.007484399999999,0.0,0.0,0.0
130,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,234,/R1/dai_ctrl_library.SRC,XLHP036,-10.5929375,-33.1821442,-25.1078606,-14.2335892,-9.15241241,4.73403931,0.0,5.18608093,39.2689705,31.7821503,1.20067596,23.2925415,31.7401886,0.0,81,0.0,1.470088989999999,5.864143400000003,0.0,0.0,2.486228999999998,0.0,1.3704300000000007,1.8997191999999998,0.0,2.007484399999999,0.0,0.0,0.0
131,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,241,/R1/dai_ctrl_library.SRC,XLHP037,-2.16293335,-19.5622444,2.51817703,-10.3273392,-2.07042694,-15.9416199,0.0,10.0417137,4.28962708,19.639492,6.25038147,24.0449905,25.9647369,0.0,226,6.045341480000001,0.3614425699999999,0.0,13.045310960000002,1.2807846000000005,0.0,0.0,3.082275420000001,21.1896896,0.42438507000000003,6.151199299999998,0.0,0.0,0.0
132,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,241,/R1/dai_ctrl_library.SRC,XLHP037,-2.16293335,-19.5622444,2.51817703,-10.3273392,-2.07042694,-15.9416199,0.0,10.0417137,4.28962708,19.639492,6.25038147,24.0449905,25.9647369,0.0,226,6.045341480000001,0.3614425699999999,0.0,13.045310960000002,1.2807846000000005,0.0,0.0,3.082275420000001,21.1896896,0.42438507000000003,6.151199299999998,0.0,0.0,0.0
133,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,246,/R1/dai_ctrl_library.SRC,,0.720977783,2.12621689,6.50405884,-0.22983551,1.66797638,0.379562378,0.0,1.26600266,3.18336487,6.74247742,0.0953674316,1.92832947,0.66280365,0.0,15,0.0,0.0,0.0,0.0,0.08869170999999998,0.0,0.0667572021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,254,/R1/DAI_STUDWELD_MAIN.SRC,XLHP045,2.24971771,-25.8059502,6.47735596,-12.0410919,1.994133,0.640869141,0.0,14.567852,0.314235687,9.89627838,-0.257492065,35.7885361,2.42614746,0.0,104,0.49734109999999987,0.0,0.21423568699999998,0.0,0.0,0.0,0.0,1.619339,3.229141300000002,0.0,0.28324127,0.0,0.0,0.0
135,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,264,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-25.8216858,-5.38873672,4.16040421,-6.40869141,-13.2274628,-13.220787,0.0,19.73629,15.9983635,9.21917,13.677597,10.5953217,6.9437027,0.0,88,0.6465911999999996,0.0,0.0,0.5526542599999997,0.0,0.0,0.0,0.0,2.1247864199999995,0.0,0.0,1.0147093999999992,0.0,0.0
136,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,274,,XLHP050,-27.2407532,-11.7559433,6.59275055,-10.3054047,3.54671478,0.205039978,0.0,-7.95173645,-2.83288956,14.5640373,-0.763893127,4.9495697,10.7326508,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20217899999999922,0.0,0.0,0.0
137,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,281,/R1/DAI_STUDWELD_MAIN.SRC,XLHP065,-27.9626846,-12.7205849,12.4258995,-11.7340088,-29.920578,-10.884285,0.0,16.0417557,-0.093460083,23.5080719,8.42094421,5.18035889,12.9423141,0.0,139,0.0,0.7405280999999988,0.0,0.0,0.0,0.0,0.0,0.35572050000000033,0.27084350999999973,2.7294158999999993,1.4324188000000007,0.050544800000000834,0.0,0.0
138,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,281,/R1/DAI_STUDWELD_MAIN.SRC,XLHP065,-27.9626846,-12.7205849,12.4258995,-11.7340088,-29.920578,-10.884285,0.0,16.0417557,-0.093460083,23.5080719,8.42094421,5.18035889,12.9423141,0.0,139,0.0,0.7405280999999988,0.0,0.0,0.0,0.0,0.0,0.35572050000000033,0.27084350999999973,2.7294158999999993,1.4324188000000007,0.050544800000000834,0.0,0.0
139,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,288,/R1/DAI_STUDWELD_MAIN.SRC,XP11,-7.33232498,-14.6393776,-14.5096779,-1.19686127,-15.5344009,-6.43730164,0.0,3.4585,20.0600624,15.1181221,6.47735596,45.6218719,18.6471939,0.0,204,0.0,0.23984908999999988,1.6088485999999982,0.0,1.3766289,1.8548966,0.9174346999999994,0.0,1.5840530000000044,0.0,3.1127930000000017,0.0,0.0,0.0
140,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,288,/R1/DAI_STUDWELD_MAIN.SRC,XP11,-7.33232498,-14.6393776,-14.5096779,-1.19686127,-15.5344009,-6.43730164,0.0,3.4585,20.0600624,15.1181221,6.47735596,45.6218719,18.6471939,0.0,204,0.0,0.23984908999999988,1.6088485999999982,0.0,1.3766289,1.8548966,0.9174346999999994,0.0,1.5840530000000044,0.0,3.1127930000000017,0.0,0.0,0.0
141,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,295,/R1/DAI_STUDWELD_MAIN.SRC,XP12,-5.77926636,-27.586937,0.579834,0.836372375,-32.8235626,0.0429153442,0.0,10.9767914,16.2706375,11.1632347,3.84140015,18.4440613,1.73091888,0.0,135,0.9627341999999999,0.07534026999999988,0.5393027999999997,1.0390282000000006,0.9174347000000012,0.0,0.0,0.0,0.0,3.3149719000000033,0.17166137000000004,0.0,0.0,0.0
142,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,295,/R1/DAI_STUDWELD_MAIN.SRC,XP12,-5.77926636,-27.586937,0.579834,0.836372375,-32.8235626,0.0429153442,0.0,10.9767914,16.2706375,11.1632347,3.84140015,18.4440613,1.73091888,0.0,135,0.9627341999999999,0.07534026999999988,0.5393027999999997,1.0390282000000006,0.9174347000000012,0.0,0.0,0.0,0.0,3.3149719000000033,0.17166137000000004,0.0,0.0,0.0
143,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,305,/R1/DAI_STUDWELD_MAIN.SRC,PWLD,-26.8797874,-57.3663712,0.472545624,-1.5335083,-14.8963928,-9.09805298,0.0,36.5896225,36.5738869,24.6238708,7.39192963,5.2948,25.1865387,0.0,149,0.6628036999999978,0.0,0.0,1.8639565000000005,1.9750595000000004,0.0,0.24700164999999963,0.0,0.0,1.8014907999999998,3.455162099999999,0.0,0.0,0.0
144,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,315,,XP9,-12.6204491,-24.245739,-11.505127,-13.9522552,-1.16062164,-0.207901,0.0,10.7283592,27.410984,16.9482231,9.516716,1.55639648,3.95774841,0.0,99,0.0,0.0,1.2235641000000008,0.0,0.0,0.6346702999999998,0.0,0.40435789999999905,0.0,1.0795593231,0.20694732000000027,0.0,0.0,0.0
145,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,325,/R1/dai_ctrl_library.SRC,XP10,-15.1367188,-29.6344757,-19.1288,-2.25830078,-19.0401077,-0.018119812,0.0,9.14716721,35.7489586,46.9002724,0.954628,9.25159454,2.13813782,0.0,130,0.0,0.2703667000000003,1.8711090000000041,0.0,1.2068748999999954,0.0,0.16117096900000005,0.0,0.0,1.4181136999999993,0.05722045999999992,0.0,0.0,0.0
146,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,325,/R1/dai_ctrl_library.SRC,XP10,-15.1367188,-29.6344757,-19.1288,-2.25830078,-19.0401077,-0.018119812,0.0,9.14716721,35.7489586,46.9002724,0.954628,9.25159454,2.13813782,0.0,130,0.0,0.2703667000000003,1.8711090000000041,0.0,1.2068748999999954,0.0,0.16117096900000005,0.0,0.0,1.4181136999999993,0.05722045999999992,0.0,0.0,0.0
147,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,332,/R1/dai_ctrl_library.SRC,XLHP066,-19.8411942,0.344753265,-18.7211037,-4.68540192,-0.78868866,-28.8257599,0.0,-0.266075134,60.4028702,8.42618942,-0.643730164,18.0082321,0.653266907,0.0,98,0.0,0.7238389000000005,3.1137467,0.0,0.0,2.0294190000000008,0.0,0.0,1.858711200000002,0.0,0.0,3.0765534000000017,0.0,0.0
148,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,332,/R1/dai_ctrl_library.SRC,XLHP066,-19.8411942,0.344753265,-18.7211037,-4.68540192,-0.78868866,-28.8257599,0.0,-0.266075134,60.4028702,8.42618942,-0.643730164,18.0082321,0.653266907,0.0,98,0.0,0.7238389000000005,3.1137467,0.0,0.0,2.0294190000000008,0.0,0.0,1.858711200000002,0.0,0.0,3.0765534000000017,0.0,0.0
149,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,339,/R1/dai_ctrl_library.SRC,XGUEBERGABE2A,-10.6902122,-39.5107269,-9.39893723,-3.37123871,-23.2648849,-24.4731903,0.0,7.64894485,25.1784325,23.4828,1.33228302,11.7969513,12.9852295,0.0,167,0.0,5.1050185699999995,3.612518299999998,0.0,0.0,1.9316672299999995,0.0,0.45108795000000024,0.4549026999999999,0.8382796999999975,0.0,4.2610168,0.0,0.0
150,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,339,/R1/dai_ctrl_library.SRC,XGUEBERGABE2A,-10.6902122,-39.5107269,-9.39893723,-3.37123871,-23.2648849,-24.4731903,0.0,7.64894485,25.1784325,23.4828,1.33228302,11.7969513,12.9852295,0.0,167,0.0,5.1050185699999995,3.612518299999998,0.0,0.0,1.9316672299999995,0.0,0.45108795000000024,0.4549026999999999,0.8382796999999975,0.0,4.2610168,0.0,0.0
151,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,43,/R1/torq_monitoring.SRC,,-0.462055206,14.04953,6.70957565,-0.170707703,0.356674194,-0.96321106,0.0,-0.462055206,14.04953,6.70957565,-0.170707703,0.356674194,-0.96321106,0.0,1,0.0,0.36205520599999996,0.0,0.0,0.9903907699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,51,/R1/dai_studweld.SRC,XGUEBERGABE1A,-9.42325592,12.1955872,6.20412827,-1.62887573,0.347137451,-1.01661682,0.0,15.3403282,14.3613815,7.21883774,-0.0686645508,1.42002106,0.584602356,0.0,91,0.0,0.048637390000001446,0.0,0.0,0.0,0.0,0.0,0.0,0.712394717,0.0,0.0,0.0,0.0,0.0
153,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,57,/R1/dai_studweld.SRC,,0.165462494,12.5617981,6.30140305,-1.00231171,0.352859497,-0.996589661,0.0,0.328063965,13.9069557,6.9937706,-0.102996826,0.783920288,0.497818,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,77,,XLHP006,0.363826752,-24.9047279,-13.6766434,-1.62982941,0.526428223,-0.909805298,0.0,4.81700897,12.1665,6.2456131,-0.176429749,35.8982086,1.23119354,0.0,41,0.0,0.0,3.6673544899999992,1.5106201000000006,1.5358924900000002,0.6313323999999998,0.0,0.0,2.520561199999996,0.0,0.09155273000000008,0.0,0.0,0.0
155,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,84,,XP4,-11.868,-23.7474442,-12.9547119,-28.9583206,-7.74288177,-12.2146606,0.0,4.85515594,33.452034,32.8559875,16.7226791,37.3973846,31.6448212,0.0,193,0.6432533200000004,0.749588000000001,0.0,5.256652899999999,0.0,1.9855498999999988,0.0,2.762794500000002,4.8294067,0.0,4.009246900000001,0.0,0.0,0.0
156,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,84,,XP4,-11.868,-23.7474442,-12.9547119,-28.9583206,-7.74288177,-12.2146606,0.0,4.85515594,33.452034,32.8559875,16.7226791,37.3973846,31.6448212,0.0,193,0.6432533200000004,0.749588000000001,0.0,5.256652899999999,0.0,1.9855498999999988,0.0,2.762794500000002,4.8294067,0.0,4.009246900000001,0.0,0.0,0.0
157,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,91,/R1/DAI_STUDWELD_MAIN.SRC,XP5,-1.14297867,-23.8380432,7.80725479,-7.64369965,-15.1386261,-2.04944611,0.0,3.57484818,22.6340294,10.8113289,6.03485107,34.2216492,0.497818,0.0,141,0.0,0.530242922,0.0,1.5749931000000004,0.0195502999999988,0.0,0.0,0.98705292,3.5467148,0.0,0.0,0.25749206999999985,0.0,0.0
158,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,91,/R1/DAI_STUDWELD_MAIN.SRC,XP5,-1.14297867,-23.8380432,7.80725479,-7.64369965,-15.1386261,-2.04944611,0.0,3.57484818,22.6340294,10.8113289,6.03485107,34.2216492,0.497818,0.0,141,0.0,0.530242922,0.0,1.5749931000000004,0.0195502999999988,0.0,0.0,0.98705292,3.5467148,0.0,0.0,0.25749206999999985,0.0,0.0
159,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,98,/R1/DAI_STUDWELD_MAIN.SRC,XP6,-2.20394135,-44.3754196,-20.7357407,2.51293182,1.26266479,-19.8631287,0.0,5.87749481,33.5588455,24.6295929,5.84125519,4.07314301,8.08143616,0.0,127,0.0,0.3795623800000001,0.0,1.1601447999999976,0.0,0.6327628999999995,0.26035308999999973,0.0,0.23937226000000011,0.0,0.0,2.5701523,0.0,0.0
160,AS33_020RB_400,/R1/swb_020r4_020_z177_0148v.SRC,98,/R1/DAI_STUDWELD_MAIN.SRC,XP6,-2.20394135,-44.3754196,-20.7357407,2.51293182,1.26266479,-19.8631287,0.0,5.87749481,33.5588455,24.6295929,5.84125519,4.07314301,8.08143616,0.0,127,0.0,0.3795623800000001,0.0,1.1601447999999976,0.0,0.6327628999999995,0.26035308999999973,0.0,0.23937226000000011,0.0,0.0,2.5701523,0.0,0.0
